distancia;desnivel;velocidad;corredor;equipo;uci;tiempo;puesto;edad;anio;carrera;etapa;ganador;fecha;categoria;nombre_carr;Coef;cronoescalada;prologo;minutos;segundos;minutos_decimales;rating_carrera;color_carrera
3.95;69;39.5;majka rafal;Tinkoff;0;0:27;68;26;2016;Tour de Romandie;0;42.7;2016-04-26;1;Tour de Romandie;0.366;No;Si;6.0;0.0;6.0;56;#FFA500
3.95;69;39.391;meintjes louis;Lampre - Merida;0;0:28;69;24;2016;Tour de Romandie;0;42.7;2016-04-26;1;Tour de Romandie;0.296;No;Si;6.0;1.0;6.02;54;#FFA500
3.95;69;39.282;hepburn michael;Orica GreenEDGE;0;0:29;73;24;2016;Tour de Romandie;0;42.7;2016-04-26;1;Tour de Romandie;0.226;No;Si;6.0;2.0;6.03;53;#FFA500
3.95;69;39.174;wisniowski lukasz;Etixx - Quick Step;0;0:30;79;24;2016;Tour de Romandie;0;42.7;2016-04-26;1;Tour de Romandie;0.156;No;Si;6.0;3.0;6.05;52;#FFA500
3.95;69;41.337;vervaeke louis;Lotto Soudal;0;0:11;8;22;2016;Tour de Romandie;0;42.7;2016-04-26;1;Tour de Romandie;1.55;No;Si;5.0;44.0;5.73;75;#ADFF2F
3.95;69;38.959;taaramae rein;Team Katusha ;0;0:32;84;29;2016;Tour de Romandie;0;42.7;2016-04-26;1;Tour de Romandie;0.018;No;Si;6.0;5.0;6.08;50;#FFA500
3.95;69;38.852;kelderman wilco;Team LottoNL-Jumbo;0;0:33;87;25;2016;Tour de Romandie;0;42.7;2016-04-26;1;Tour de Romandie;-0.051;No;Si;6.0;6.0;6.1;49;#FF0000
3.95;69;38.747;swift ben;Team Sky;0;0:34;90;28;2016;Tour de Romandie;0;42.7;2016-04-26;1;Tour de Romandie;-0.119;No;Si;6.0;7.0;6.12;48;#FF0000
15.11;278;40.413;meintjes louis;Lampre - Merida;0;2:05;102;24;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;-0.474;No;No;22.0;26.0;22.43;42;#FF0000
15.11;278;40.293;martin guillaume;Wanty - Groupe Gobert;0;2:09;106;22;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;-0.547;No;No;22.0;30.0;22.5;40;#FF0000
15.11;278;39.938;van der sande tosh;Lotto Soudal;0;2:21;114;25;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;-0.761;No;No;22.0;42.0;22.7;37;#FF0000
15.11;278;39.821;kwiatkowski michal;Team Sky;0;2:25;116;25;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;-0.832;No;No;22.0;46.0;22.77;36;#FF0000
15.11;278;39.218;taaramae rein;Team Katusha ;0;2:46;129;29;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;-1.195;No;No;23.0;7.0;23.12;30;#FF0000
15.11;278;39.022;cimolai davide;Lampre - Merida;0;2:53;131;26;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;-1.314;No;No;23.0;14.0;23.23;28;#FF0000
15.11;278;38.415;swift ben;Team Sky;0;3:15;142;28;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;-1.68;No;No;23.0;36.0;23.6;22;#FF0000
15.11;278;38.039;pedrero antonio;Movistar Team;0;3:29;145;24;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;-1.907;No;No;23.0;50.0;23.83;18;#FF0000
15.11;278;42.967;majka rafal;Tinkoff;0;0:45;23;26;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;1.066;No;No;21.0;6.0;21.1;67;#FFFF00
15.11;278;42.967;costa rui;Lampre - Merida;0;0:45;24;29;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;1.066;No;No;21.0;6.0;21.1;67;#FFFF00
15.11;278;42.865;caruso damiano;BMC Racing Team;0;0:48;27;28;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;1.005;No;No;21.0;9.0;21.15;66;#FFFF00
15.11;278;42.865;herrada jesus;Movistar Team;0;0:48;28;25;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;1.005;No;No;21.0;9.0;21.15;66;#FFFF00
15.11;278;42.831;mollema bauke;Trek - Segafredo;0;0:49;29;29;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;0.984;No;No;21.0;10.0;21.17;66;#FFFF00
15.11;278;44.224;jungels bob;Etixx - Quick Step;10;0:09;3;23;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;1.825;No;No;20.0;30.0;20.5;80;#008000
15.11;278;42.664;kelderman wilco;Team LottoNL-Jumbo;0;0:54;31;25;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;0.883;No;No;21.0;15.0;21.25;64;#FFFF00
15.11;278;42.597;hepburn michael;Orica GreenEDGE;0;0:56;33;24;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;0.843;No;No;21.0;17.0;21.28;63;#FFFF00
15.11;278;42.597;amador andrey;Movistar Team;0;0:56;34;29;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;0.843;No;No;21.0;17.0;21.28;63;#FFFF00
15.11;278;42.497;thomas geraint;Team Sky;0;0:59;36;29;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;0.783;No;No;21.0;20.0;21.33;62;#FFFF00
15.11;278;42.102;haig jack;Orica GreenEDGE;0;1:11;46;22;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;0.544;No;No;21.0;32.0;21.53;58;#FFA500
15.11;278;42.037;izagirre gorka;Movistar Team;0;1:13;47;28;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;0.505;No;No;21.0;34.0;21.57;58;#FFA500
15.11;278;41.94;mohoric matej;Lampre - Merida;0;1:16;51;21;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;0.447;No;No;21.0;37.0;21.62;57;#FFA500
15.11;278;41.779;verona carlos;Etixx - Quick Step;0;1:21;52;23;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;0.35;No;No;21.0;42.0;21.7;55;#FFA500
15.11;278;44.224;quintana nairo;Movistar Team;0;0:09;6;26;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;1.825;No;No;20.0;30.0;20.5;80;#008000
15.11;278;41.46;elissonde kenny;FDJ;0;1:31;66;24;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;0.157;No;No;21.0;52.0;21.87;52;#FFA500
15.11;278;41.429;uran rigoberto;Cannondale Pro Cycling Team;0;1:32;69;29;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;0.138;No;No;21.0;53.0;21.88;52;#FFA500
15.11;278;41.366;puccio salvatore;Team Sky;0;1:34;75;26;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;0.1;No;No;21.0;55.0;21.92;51;#FFA500
15.11;278;43.903;izagirre ion;Movistar Team;0;0:18;8;27;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;1.631;No;No;20.0;39.0;20.65;76;#ADFF2F
15.11;278;41.209;wisniowski lukasz;Etixx - Quick Step;0;1:39;80;24;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;0.006;No;No;22.0;0.0;22.0;50;#FFA500
15.11;278;40.869;formolo davide;Cannondale Pro Cycling Team;0;1:50;91;23;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;-0.199;No;No;22.0;11.0;22.18;46;#FF0000
15.11;278;40.716;bernard julien;Trek - Segafredo;0;1:55;95;24;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;-0.292;No;No;22.0;16.0;22.27;45;#FF0000
15.11;278;40.534;bardet romain;AG2R La Mondiale;0;2:01;99;25;2016;Tour de Romandie;3;44.55;2016-04-29;1;Tour de Romandie;-0.401;No;No;22.0;22.0;22.37;43;#FF0000
17.3;214;39.023;rowe luke;Team Sky;0;3:19;105;25;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;-0.972;No;No;26.0;36.0;26.6;33;#FF0000
17.3;214;43.583;uran rigoberto;Etixx - Quick Step;0;0:32;11;28;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;1.466;No;No;23.0;49.0;23.82;74;#ADFF2F
17.3;214;38.444;van poppel boy;Trek Factory Racing ;0;3:43;110;27;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;-1.282;No;No;27.0;0.0;27.0;28;#FF0000
17.3;214;37.86;mezgec luka;Team Giant - Alpecin;0;4:08;115;26;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;-1.594;No;No;27.0;25.0;27.42;23;#FF0000
17.3;214;43.552;yates simon;Orica GreenEDGE;0;0:33;12;22;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;1.449;No;No;23.0;50.0;23.83;73;#ADFF2F
17.3;214;37.227;viviani elia;Team Sky;0;4:36;120;26;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;-1.932;No;No;27.0;53.0;27.88;18;#FF0000
17.3;214;43.25;kung stefan;BMC Racing Team;0;0:43;15;21;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;1.288;No;No;24.0;0.0;24.0;71;#ADFF2F
17.3;214;43.011;amador andrey;Movistar Team;0;0:51;16;28;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;1.16;No;No;24.0;8.0;24.13;69;#FFFF00
17.3;214;42.745;gesink robert;Team LottoNL-Jumbo;0;1:00;21;28;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;1.018;No;No;24.0;17.0;24.28;66;#FFFF00
17.3;214;42.716;quintana nairo;Movistar Team;0;1:01;22;25;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;1.002;No;No;24.0;18.0;24.3;66;#FFFF00
17.3;214;42.483;taaramae rein;Astana Pro Team;0;1:09;26;28;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;0.878;No;No;24.0;26.0;24.43;64;#FFFF00
17.3;214;42.224;costa rui;Lampre - Merida;0;1:18;30;28;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;0.739;No;No;24.0;35.0;24.58;62;#FFFF00
17.3;214;42.11;juul-jensen christopher;Tinkoff - Saxo;0;1:22;33;25;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;0.678;No;No;24.0;39.0;24.65;61;#FFFF00
17.3;214;41.437;serry pieter;Etixx - Quick Step;0;1:46;49;26;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;0.319;No;No;25.0;3.0;25.05;55;#FFA500
17.3;214;43.828;bardet romain;AG2R La Mondiale;0;0:24;6;24;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;1.597;No;No;23.0;41.0;23.68;76;#ADFF2F
17.3;214;40.626;caruso damiano;BMC Racing Team;0;2:16;67;27;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;-0.115;No;No;25.0;33.0;25.55;48;#FF0000
17.3;214;43.797;castroviejo jonathan;Movistar Team;0;0:25;7;28;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;1.58;No;No;23.0;42.0;23.7;76;#ADFF2F
17.3;214;40.077;warbasse larry;IAM Cycling;0;2:37;80;24;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;-0.409;No;No;25.0;54.0;25.9;43;#FF0000
17.3;214;40.077;ulissi diego;Lampre - Merida;0;2:37;81;25;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;-0.409;No;No;25.0;54.0;25.9;43;#FF0000
17.3;214;39.897;thomas geraint;Team Sky;0;2:44;84;28;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;-0.505;No;No;26.0;1.0;26.02;41;#FF0000
17.3;214;39.846;van der sande tosh;Lotto Soudal;0;2:46;86;24;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;-0.532;No;No;26.0;3.0;26.05;41;#FF0000
17.3;214;43.705;majka rafal;Tinkoff - Saxo;0;0:28;9;25;2015;Tour de Romandie;6;44.58;2015-05-03;1;Tour de Romandie;1.531;No;No;23.0;45.0;23.75;75;#ADFF2F
5.57;6;52.492;kwiatkowski michal;Omega Pharma - Quick-Step;6;0:06:22;1;23;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;1.814;No;Si;6.0;22.0;6.37;79;#ADFF2F
5.57;6;48.67;van der sande tosh;Lotto Belisol ;0;0:30;102;23;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;-0.328;No;Si;6.0;52.0;6.87;44;#FF0000
5.57;6;48.435;elissonde kenny;FDJ.fr ;0;0:32;115;22;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;-0.46;No;Si;6.0;54.0;6.9;42;#FF0000
5.57;6;51.284;van poppel danny;Trek Factory Racing ;0;0:09;12;20;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;1.137;No;Si;6.0;31.0;6.52;68;#FFFF00
5.57;6;51.153;izagirre ion;Movistar Team;0;0:10;14;25;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;1.063;No;Si;6.0;32.0;6.53;67;#FFFF00
5.57;6;50.893;herrada jesus;Movistar Team;0;0:12;17;23;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;0.918;No;Si;6.0;34.0;6.57;65;#FFFF00
5.57;6;50.636;vermote julien;Omega Pharma - Quick-Step;0;0:14;23;24;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;0.774;No;Si;6.0;36.0;6.6;62;#FFFF00
5.57;6;50.636;uran rigoberto;Omega Pharma - Quick-Step;0;0:14;24;27;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;0.774;No;Si;6.0;36.0;6.6;62;#FFFF00
5.57;6;50.509;castroviejo jonathan;Movistar Team;0;0:15;29;27;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;0.702;No;Si;6.0;37.0;6.62;61;#FFFF00
5.57;6;50.509;hepburn michael;Orica GreenEDGE;0;0:15;34;22;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;0.702;No;Si;6.0;37.0;6.62;61;#FFFF00
5.57;6;50.382;costa rui;Lampre - Merida;0;0:16;35;27;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;0.631;No;Si;6.0;38.0;6.63;60;#FFFF00
5.57;6;50.256;oliveira nelson;Lampre - Merida;0;0:17;41;25;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;0.561;No;Si;6.0;39.0;6.65;59;#FFA500
5.57;6;49.757;majka rafal;Tinkoff - Saxo;0;0:21;55;24;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;0.281;No;Si;6.0;43.0;6.72;54;#FFA500
5.57;6;49.757;caruso damiano;Cannondale ;0;0:21;57;26;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;0.281;No;Si;6.0;43.0;6.72;54;#FFA500
5.57;6;49.757;dillier silvan;BMC Racing Team;0;0:21;59;23;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;0.281;No;Si;6.0;43.0;6.72;54;#FFA500
5.57;6;49.511;juul-jensen christopher;Tinkoff - Saxo;0;0:23;76;24;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;0.143;No;Si;6.0;45.0;6.75;52;#FFA500
5.57;6;49.268;mezgec luka;Team Giant - Shimano;0;0:25;81;25;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;0.007;No;Si;6.0;47.0;6.78;50;#FFA500
5.57;6;49.147;warbasse larry;BMC Racing Team;0;0:26;87;23;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;-0.061;No;Si;6.0;48.0;6.8;48;#FF0000
5.57;6;49.027;mohoric matej;Cannondale ;0;0:27;89;19;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;-0.128;No;Si;6.0;49.0;6.82;47;#FF0000
5.57;6;49.027;rowe luke;Team Sky;0;0:27;92;24;2014;Tour de Romandie;0;52.49;2014-04-29;1;Tour de Romandie;-0.128;No;Si;6.0;49.0;6.82;47;#FF0000
18.5;231;39.643;van der sande tosh;Lotto Belisol ;0;3:10;106;23;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;-0.946;No;No;27.0;60.0;28.0;34;#FF0000
18.5;231;39.176;rowe luke;Team Sky;0;3:30;111;24;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;-1.221;No;No;28.0;20.0;28.33;29;#FF0000
18.5;231;38.97;mezgec luka;Team Giant - Shimano;0;3:39;112;25;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;-1.342;No;No;28.0;29.0;28.48;27;#FF0000
18.5;231;43.644;herrada jesus;Movistar Team;0;0:36;12;23;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;1.411;No;No;25.0;26.0;25.43;73;#ADFF2F
18.5;231;42.94;castroviejo jonathan;Movistar Team;0;1:01;24;27;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;0.996;No;No;25.0;51.0;25.85;66;#FFFF00
18.5;231;42.61;oliveira nelson;Lampre - Merida;0;1:13;31;25;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;0.802;No;No;26.0;3.0;26.05;63;#FFFF00
18.5;231;42.556;majka rafal;Tinkoff - Saxo;0;1:15;33;24;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;0.77;No;No;26.0;5.0;26.08;62;#FFFF00
18.5;231;41.966;hepburn michael;Orica GreenEDGE;0;1:37;39;22;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;0.423;No;No;26.0;27.0;26.45;56;#FFA500
18.5;231;44.252;uran rigoberto;Omega Pharma - Quick-Step;1;0:15;4;27;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;1.769;No;No;25.0;5.0;25.08;79;#ADFF2F
18.5;231;41.651;elissonde kenny;FDJ.fr ;0;1:49;43;22;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;0.237;No;No;26.0;39.0;26.65;53;#FFA500
18.5;231;41.495;juul-jensen christopher;Tinkoff - Saxo;0;1:55;48;24;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;0.145;No;No;26.0;45.0;26.75;52;#FFA500
18.5;231;44.106;izagirre ion;Movistar Team;1;0:20;5;25;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;1.683;No;No;25.0;10.0;25.17;77;#ADFF2F
18.5;231;41.06;warbasse larry;BMC Racing Team;0;2:12;64;23;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;-0.111;No;No;27.0;2.0;27.03;48;#FF0000
18.5;231;40.784;dillier silvan;BMC Racing Team;0;2:23;72;23;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;-0.274;No;No;27.0;13.0;27.22;45;#FF0000
18.5;231;40.56;van poppel danny;Trek Factory Racing ;0;2:32;79;20;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;-0.405;No;No;27.0;22.0;27.37;43;#FF0000
18.5;231;43.787;costa rui;Lampre - Merida;0;0:31;8;27;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;1.495;No;No;25.0;21.0;25.35;74;#ADFF2F
18.5;231;40.193;caruso damiano;Cannondale ;0;2:47;90;26;2014;Tour de Romandie;5;44.7;2014-05-04;1;Tour de Romandie;-0.622;No;No;27.0;37.0;27.62;39;#FF0000
7.45;291;32.989;kelderman wilco;Blanco Pro Cycling Team;0;0:18;10;22;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;1.59;Si;No;13.0;33.0;13.55;76;#ADFF2F
7.45;291;30.408;vermote julien;Omega Pharma - Quick-Step;0;1:27;105;23;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;-0.304;Si;No;14.0;42.0;14.7;44;#FF0000
7.45;291;30.237;wurf cameron;Cannondale Pro Cycling Team;0;1:32;108;29;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;-0.43;Si;No;14.0;47.0;14.78;42;#FF0000
7.45;291;30.101;mezgec luka;Team Argos - Shimano;0;1:36;115;24;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;-0.529;Si;No;14.0;51.0;14.85;41;#FF0000
7.45;291;30.034;matthews michael;Orica GreenEDGE;0;1:38;117;22;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;-0.579;Si;No;14.0;53.0;14.88;40;#FF0000
7.45;291;30.034;gruzdev dmitriy;Astana Pro Team;0;1:38;118;27;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;-0.579;Si;No;14.0;53.0;14.88;40;#FF0000
7.45;291;29.734;landa mikel;Euskaltel - Euskadi;0;1:47;138;23;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;-0.799;Si;No;15.0;2.0;15.03;36;#FF0000
7.45;291;29.248;arashiro yukiya;Team Europcar;0;2:02;150;28;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;-1.155;Si;No;15.0;17.0;15.28;30;#FF0000
7.45;291;28.411;viviani elia;Cannondale Pro Cycling Team;0;2:29;161;24;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;-1.769;Si;No;15.0;44.0;15.73;20;#FF0000
7.45;291;27.793;cavendish mark;Omega Pharma - Quick-Step;0;2:50;165;27;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;-2.223;Si;No;16.0;5.0;16.08;13;#FF0000
7.45;291;32.47;kruijswijk steven;Blanco Pro Cycling Team;0;0:31;19;25;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;1.209;Si;No;13.0;46.0;13.77;69;#FFFF00
7.45;291;32.391;majka rafal;Team Saxo - Tinkoff;0;0:33;22;23;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;1.151;Si;No;13.0;48.0;13.8;68;#FFFF00
7.45;291;32.313;gesink robert;Blanco Pro Cycling Team;0;0:35;29;26;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;1.094;Si;No;13.0;50.0;13.83;68;#FFFF00
7.45;291;31.777;oliveira nelson;RadioShack - Leopard;0;0:49;44;24;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;0.7;Si;No;14.0;4.0;14.07;61;#FFFF00
7.45;291;33.07;costa rui;Movistar Team;1;0:16;5;26;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;1.649;Si;No;13.0;31.0;13.52;77;#ADFF2F
7.45;291;31.259;durbridge luke;Orica GreenEDGE;0;1:03;66;22;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;0.32;Si;No;14.0;18.0;14.3;55;#FFA500
7.45;291;30.934;poels wout;Vacansoleil - DCM;0;1:12;79;25;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;0.082;Si;No;14.0;27.0;14.45;51;#FFA500
7.45;291;30.863;de marchi alessandro;Cannondale Pro Cycling Team;0;1:14;84;26;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;0.03;Si;No;14.0;29.0;14.48;50;#FFA500
7.45;291;30.651;bilbao pello;Euskaltel - Euskadi;0;1:20;94;23;2013;Tour de Romandie;0;33.74;2013-04-23;1;Tour de Romandie;-0.126;Si;No;14.0;35.0;14.58;47;#FF0000
18.6;34;46.5;bilbao pello;Euskaltel - Euskadi;0;2:53;101;23;2013;Tour de Romandie;5;52.85;2013-04-28;1;Tour de Romandie;-1.244;No;No;24.0;0.0;24.0;29;#FF0000
18.6;34;45.0;landa mikel;Euskaltel - Euskadi;0;3:41;114;23;2013;Tour de Romandie;5;52.85;2013-04-28;1;Tour de Romandie;-2.195;No;No;24.0;48.0;24.8;13;#FF0000
18.6;34;50.384;costa rui;Movistar Team;0;1:02;13;26;2013;Tour de Romandie;5;52.85;2013-04-28;1;Tour de Romandie;1.218;No;No;22.0;9.0;22.15;70;#ADFF2F
18.6;34;50.233;oliveira nelson;RadioShack - Leopard;0;1:06;18;24;2013;Tour de Romandie;5;52.85;2013-04-28;1;Tour de Romandie;1.122;No;No;22.0;13.0;22.22;68;#FFFF00
18.6;34;50.082;kelderman wilco;Blanco Pro Cycling Team;0;1:10;23;22;2013;Tour de Romandie;5;52.85;2013-04-28;1;Tour de Romandie;1.027;No;No;22.0;17.0;22.28;66;#FFFF00
18.6;34;50.045;durbridge luke;Orica GreenEDGE;0;1:11;25;22;2013;Tour de Romandie;5;52.85;2013-04-28;1;Tour de Romandie;1.003;No;No;22.0;18.0;22.3;66;#FFFF00
18.6;34;49.674;gruzdev dmitriy;Astana Pro Team;0;1:21;31;27;2013;Tour de Romandie;5;52.85;2013-04-28;1;Tour de Romandie;0.768;No;No;22.0;28.0;22.47;62;#FFFF00
18.6;34;49.344;gesink robert;Blanco Pro Cycling Team;0;1:30;35;26;2013;Tour de Romandie;5;52.85;2013-04-28;1;Tour de Romandie;0.559;No;No;22.0;37.0;22.62;59;#FFA500
18.6;34;48.947;de marchi alessandro;Cannondale Pro Cycling Team;0;1:41;42;26;2013;Tour de Romandie;5;52.85;2013-04-28;1;Tour de Romandie;0.307;No;No;22.0;48.0;22.8;55;#FFA500
18.6;34;48.734;kruijswijk steven;Blanco Pro Cycling Team;0;1:47;49;25;2013;Tour de Romandie;5;52.85;2013-04-28;1;Tour de Romandie;0.172;No;No;22.0;54.0;22.9;52;#FFA500
18.6;34;48.382;vermote julien;Omega Pharma - Quick-Step;0;1:57;58;23;2013;Tour de Romandie;5;52.85;2013-04-28;1;Tour de Romandie;-0.051;No;No;23.0;4.0;23.07;49;#FF0000
18.6;34;47.726;wurf cameron;Cannondale Pro Cycling Team;0;2:16;77;29;2013;Tour de Romandie;5;52.85;2013-04-28;1;Tour de Romandie;-0.467;No;No;23.0;23.0;23.38;42;#FF0000
3.34;11;57.531;thomas geraint;Sky Procycling;6;0:03:29;1;25;2012;Tour de Romandie;0;57.531;2012-04-24;1;Tour de Romandie;2.983;No;Si;3.0;29.0;3.48;99;#006400
3.34;11;51.828;van der sande tosh;Lotto Belisol Team;0;0:23;107;21;2012;Tour de Romandie;0;57.531;2012-04-24;1;Tour de Romandie;-0.503;No;Si;3.0;52.0;3.87;41;#FF0000
3.34;11;54.904;matthews michael;Rabobank Cycling Team;0;0:10;12;21;2012;Tour de Romandie;0;57.531;2012-04-24;1;Tour de Romandie;1.377;No;Si;3.0;39.0;3.65;72;#ADFF2F
3.34;11;54.904;kelderman wilco;Rabobank Cycling Team;0;0:10;15;21;2012;Tour de Romandie;0;57.531;2012-04-24;1;Tour de Romandie;1.377;No;Si;3.0;39.0;3.65;72;#ADFF2F
3.34;11;50.1;landa mikel;Euskaltel - Euskadi;0;0:31;151;22;2012;Tour de Romandie;0;57.531;2012-04-24;1;Tour de Romandie;-1.559;No;Si;4.0;0.0;4.0;24;#FF0000
3.34;11;48.878;elissonde kenny;FDJ - BigMat;0;0:37;159;20;2012;Tour de Romandie;0;57.531;2012-04-24;1;Tour de Romandie;-2.306;No;Si;4.0;6.0;4.1;11;#FF0000
